hoshiguma_yuugi,4,9550,hoshiguma_yugi
nishizumi_miho,4,9457,
cloud_strife,4,9440,
fate_testarossa,4,9433,"fate_testarossa_harlaown,fate_t_harlaown,/ft"
kashima_(kancolle),4,9420,kashima_(kantai_collection)
shigure_kai_ni_(kancolle),4,9419,
daiyousei,4,9312,
usami_renko,4,9268,
trailblazer_(honkai:_star_rail),4,9255,
mononobe_no_futo,4,9230,
furina_(genshin_impact),4,9191,focalors_(genshin_impact)
wriggle_nightbug,4,9155,
misaka_mikoto,4,9097,
kaname_madoka_(magical_girl),4,9083,
usada_pekora,4,9069,
producer_(idolmaster),4,9067,
shiki_eiki,4,9062,"shikieiki_yamaxanadu,sikieiki_yamaxanadu,/syx"
shanghai_doll,4,9061,
rem_(re:zero),4,9042,
zhongli_(genshin_impact),4,9022,shouri_(genshin_impact)
tohsaka_rin,4,8994,toosaka_rin
maribel_hearn,4,8941,maribel_han
onozuka_komachi,4,8917,
nagato_yuki,4,8909,"/ny,yuki.n"
manjuu_(azur_lane),4,8904,
nakano_azusa,4,8888,
jeanne_d'arc_alter_(avenger)_(fate),4,8800,jeanne_d'arc_(alter)_(fate)
illyasviel_von_einzbern,4,8792,ilya
suzuya_(kancolle),4,8757,suzuya_(kantai_collection)
ayanami_rei,4,8718,
kyubey,4,8655,"kyuubee,kyuubey"
imaizumi_kagerou,4,8615,
scathach_(fate),4,8576,"scathach_(fate)_(all),scathach_(fate/grand_order)"
ryuujou_(kancolle),4,8576,ryuujou_(kantai_collection)
ninomae_ina'nis,4,8562,
mori_calliope,4,8552,calliope_mori
tomoe_mami_(magical_girl),4,8488,
yuudachi_kai_ni_(kancolle),4,8465,
hirasawa_yui,4,8439,
doctor_(arknights),4,8360,
minato_aqua,4,8336,
megumin,4,8326,
yor_briar,4,8318,yor_forger
frieren,4,8253,
hoshino_(blue_archive),4,8219,takanashi_hoshino
firefly_(honkai:_star_rail),4,8215,hotaru_(honkai:_star_rail)
nahida_(genshin_impact),4,8171,kusanali_(genshin_impact)
trainer_(umamusume),4,8097,
mika_(blue_archive),4,8094,misono_mika
houshou_(kancolle),4,7918,houshou_(kantai_collection)
mona_(genshin_impact),4,7911,mona_megistus
toki_(blue_archive),4,7906,asuma_toki
matoi_ryuuko,4,7875,
miki_sayaka_(magical_girl),4,7871,
toramaru_shou,4,7865,
takamachi_nanoha,4,7854,/tn
jeanne_d'arc_(fate),4,7831,"jeanne_d'arc_(fate)_(all),ruler_(fate/apocrypha)"
serval_(kemono_friends),4,7787,
dawn_(pokemon),4,7698,"hikari_(pokemon),platina_berlitz,platina_(pokemon),platinum_berlitz,platinum_(pokemon)"
joseph_joestar,4,7678,
nekomata_okayu,4,7601,
keqing_(genshin_impact),4,7524,"keqing,kokusei_(genshin_impact)"
nanashi_mumei,4,7472,mumei_nanashi
amiya_(arknights),4,7454,
himekaidou_hatate,4,7416,
sakura_miko,4,7386,
nishikino_maki,4,7380,
yuzuki_yukari,4,7369,
amatsukaze_(kancolle),4,7336,amatsukaze_(kantai_collection)
makima_(chainsaw_man),4,7302,
murakumo_(kancolle),4,7295,murakumo_(kantai_collection)
lillie_(pokemon),4,7295,
tokoyami_towa,4,7280,
aerith_gainsborough,4,7259,aeris_gainsborough
pyra_(xenoblade),4,7227,"homura_(xenoblade_2),pyra_(xenoblade_chronicles_2)"
tainaka_ritsu,4,7217,
kaku_seiga,4,7203,
tojo_nozomi,4,7196,toujou_nozomi
byleth_(fire_emblem),4,7181,byleth
kafuu_chino,4,7159,
kaito_(vocaloid),4,7145,kaito
ouro_kronii,4,7138,kronii_ouro
takanashi_kiara,4,7124,
okita_souji_(fate),4,7122,"okita_souji_(fate)_(all),sakura_saber"
sonoda_umi,4,7107,
ushio_(kancolle),4,7098,ushio_(kantai_collection)
kinomoto_sakura,4,7082,
murasa_minamitsu,4,7069,
shibuya_rin,4,7041,
kirby,4,7013,
chun-li,4,7007,"chun_li,chunli"
yukikaze_(kancolle),4,6956,yukikaze_(kantai_collection)
yamato_(kancolle),4,6952,yamato_(kantai_collection)
kujo_jotaro,4,6895,kuujou_joutarou
may_(pokemon),4,6864,"haruka_(pokemon),odamaki_sapphire,sapphire_birch,sapphire_(pokemon)"
atago_(kancolle),4,6822,atago_(kantai_collection)
ayase_eli,4,6805,ayase_eri
yazawa_nico,4,6797,
kasane_teto,4,6772,
hata_no_kokoro,4,6724,
shoukaku_(kancolle),4,6721,shoukaku_(kantai_collection)
shuten_douji_(fate),4,6715,shuten_douji_(fate/grand_order)
northern_ocean_princess,4,6707,northern_ocean_hime
tamamo_no_mae_(fate/extra),4,6690,"caster_(fate/extra),tamamo_no_mae_(fate)"
nagae_iku,4,6657,
oma_kokichi,4,6645,ouma_kokichi
venti_(genshin_impact),4,6626,
koharu_(blue_archive),4,6604,shimoe_koharu
rosa_(pokemon),4,6596,"female_protagonist_(pokemon_bw2),female_protagonist_(pokemon_bw2),mei_(pokemon),whitley_(pokemon),whi-two_(pokemon)"
ibaraki_kasen,4,6593,ibara_kasen
akebono_(kancolle),4,6583,akebono_(kantai_collection)
watson_amelia,4,6537,amelia_watson
aris_(blue_archive),4,6532,"alice_(blue_archive),arisu_(blue_archive),tendou_aris"
sakura_kyoko_(magical_girl),4,6517,
agnes_tachyon_(umamusume),4,6501,
princess_peach,4,6463,
mythra_(xenoblade),4,6459,"hikari_(xenoblade_2),mythra_(xenoblade_chronicles_2)"
joseph_joestar_(young),4,6454,
texas_(arknights),4,6422,
astolfo_(fate),4,6394,"astolfo,rider_of_black"
hilda_(pokemon),4,6384,"female_protagonist_(pokemon_b&w),female_protagonist_(pokemon_b&w),touko_(pokemon),white_(pokemon)"
marnie_(pokemon),4,6379,mary_(pokemon)
gawr_gura_(1st_costume),4,6362,
soga_no_tojiko,4,6348,
stelle_(honkai:_star_rail),4,6303,"female_trailblazer_(honkai:_star_rail),trailblazer_(honkai:_star_rail)_(female)"
kamisato_ayaka,4,6292,"ayaka_(genshin_impact),ayaka_(genshin_impact),kamisato_ayaka_(genshin_impact)"
gilgamesh_(fate),4,6281,gilgamesh
mari_(blue_archive),4,6247,iochi_mari
paimon_(genshin_impact),4,6244,
miyako_yoshika,4,6220,
kitakami_(kancolle),4,6215,kitakami_(kantai_collection)
kurodani_yamame,4,6209,
samus_aran,4,6192,samus
kasodani_kyouko,4,6176,
